season,team,avg_age_toi,pct_under_25,pct_over_32,pts_top1_share,pts_top3_share,pts_top6_share,pts_gini,toi_gini,toi_top4D_avg,goalie_top_start_pct,goalie_sv_pct,pp_pct,pk_pct,shots_for_pg,shots_against_pg,team_points,games_played,cap_hit_total,cap_pct_ceiling,cap_hit_top1,cap_top1_share,cap_top3_share,cap_gini,cap_fwd_pct,cap_def_pct,cap_goalie_pct
20202021,PIT,28.620449352741108,0.19906542056074766,0.20654205607476636,0.12213740458015267,0.3320610687022901,0.5438931297709924,0.5349667569564147,0.44198341250551754,21.820879166666668,0.7096774193548387,,0.237804,0.777778,30.88709,30.09677,81.0,62.0,,,,,,,,,
20202021,STL,28.44419915091153,0.20961538461538462,0.09903846153846153,0.12526997840172785,0.3282937365010799,0.5593952483801296,0.5515478761699064,0.3969012054032621,22.13875666666667,0.75,,,,,,,,,,,,,,,,
20202021,SJS,28.033312954867426,0.4482758620689655,0.15191053122087605,0.12189054726368159,0.30597014925373134,0.5248756218905473,0.5963239358761747,0.4965938339963525,22.417831250000003,0.7906976744186046,,,,,,,,,,,,,,,,
20202021,TBL,28.02854175993698,0.328719723183391,0.05397923875432526,0.10410557184750734,0.2829912023460411,0.49560117302052786,0.4970168874507028,0.3932488337130564,22.22907416666667,0.8227848101265823,,,,,,,,,,,,,,,,
20202021,TOR,28.51129467551063,0.2837958818263205,0.18800358102059087,0.12701252236135957,0.3434704830053667,0.5635062611806798,0.5896474118529633,0.45754926238585236,22.002913333333332,0.38666666666666666,,0.191011,0.791412,31.53968,27.87301,83.0,63.0,,,,,,,,,
20202021,VAN,27.117770418679605,0.3614931237721022,0.08742632612966601,0.129973474801061,0.36074270557029176,0.5915119363395226,0.6058998472791577,0.4560941569418584,21.473185000000004,0.625,,0.174193,0.797815,29.08928,33.39285,50.0,56.0,,,,,,,,,
20202021,VGK,27.818996189810214,0.3044478527607362,0.16411042944785276,0.11075441412520064,0.2985553772070626,0.5152487961476726,0.4528336831707618,0.34284810185459325,22.175145833333332,0.6933333333333334,,,,,,,,,,,,,,,,
20202021,WSH,31.05993931043299,0.04571984435797665,0.2694552529182879,0.1,0.2957446808510638,0.49361702127659574,0.4761229314420805,0.38167139839188313,20.61827375,0.6065573770491803,,,,,,,,,,,,,,,,
20202021,WPG,27.994025042721564,0.2839090143218197,0.2881213142375737,0.12927756653992395,0.33460076045627374,0.5741444866920152,0.55893536121673,0.3810135648156454,21.599602083333334,0.828125,,,,,,,,,,,,,,,,
20212022,ANA,26.61921910637553,0.4437869822485207,0.10207100591715976,0.1227106227106227,0.31135531135531136,0.5201465201465202,0.5959183673469388,0.4934378777592041,21.257880833333335,0.6829268292682927,,0.219178,0.808036,29.18292,33.2317,76.0,82.0,,,,,,,,,
20212022,ARI,27.518644476234606,0.3531093638313081,0.25875625446747674,0.11954459203036052,0.3301707779886148,0.5578747628083491,0.5875097667150353,0.42062035006712306,21.859946250000004,0.8305084745762712,,0.138613,0.75,25.86585,35.4878,57.0,82.0,,,,,,,,,
20212022,BOS,28.322497472142093,0.23414344991108477,0.1831653823355068,0.11879895561357702,0.32114882506527415,0.5509138381201044,0.5828783922778702,0.4206894248447457,22.05754375,0.4943820224719101,,0.21132,0.818792,35.83146,28.76404,113.0,89.0,,,,,,,,,
20212022,BUF,25.562467351667824,0.45408895265423244,0.05308464849354376,0.11643835616438356,0.3150684931506849,0.541095890410959,0.5394387980556783,0.3901788225884575,21.740312916666667,0.3780487804878049,,0.211711,0.764151,29.89024,32.95121,75.0,82.0,,,,,,,,,
20212022,CGY,28.20865083220614,0.2650666666666667,0.14933333333333335,0.13564668769716087,0.3512092534174553,0.5278654048370137,0.5027738496682257,0.35561033890380966,21.21769875,0.7978723404255319,,,,,,,,,,,,,,,,
20212022,CAR,26.73775141380847,0.3146853146853147,0.129101667563206,0.10021786492374728,0.2636165577342048,0.45098039215686275,0.48000562232061283,0.4012077476829883,21.645935833333333,0.53125,,0.202797,0.858896,33.73958,28.33333,130.0,96.0,,,,,,,,,
20212022,CHI,26.81103382620476,0.46962769431743956,0.14369693011103854,0.155668358714044,0.3739424703891709,0.5803722504230119,0.6231568769639837,0.4488934526729986,21.810238750000003,0.7837837837837838,,0.191836,0.762332,28.80487,32.96341,68.0,82.0,,,,,,,,,
20212022,COL,27.335236993662825,0.22032193158953722,0.18209255533199195,0.10483870967741936,0.30824372759856633,0.5367383512544803,0.6186568571967552,0.46567818806747985,22.94285416666667,0.7604166666666666,,0.186363,0.785715,30.03658,35.20731,81.0,82.0,,,,,,,,,
20212022,CBJ,25.656250939010903,0.4961349262122277,0.11314125087842586,0.09365558912386707,0.26435045317220546,0.48489425981873113,0.49887925153493806,0.428587746551798,22.4976725,0.6829268292682927,,,,,,,,,,,,,,,,
20212022,DAL,29.07380962391396,0.28936423054070115,0.32679738562091504,0.12393162393162394,0.3504273504273504,0.5626780626780626,0.5896545584045585,0.4472430049365912,23.170674583333334,0.4649122807017544,,0.21132,0.80247,30.12359,31.82022,104.0,89.0,,,,,,,,,
20212022,DET,25.60380185343553,0.40074074074074073,0.13185185185185186,0.12637362637362637,0.3443223443223443,0.5586080586080586,0.5597069597069595,0.43161490324958707,19.31359875,0.6341463414634146,,0.162995,0.737778,29.43902,33.67073,74.0,82.0,,,,,,,,,
20212022,EDM,27.425123591308147,0.3274151436031332,0.1681462140992167,0.15339233038348082,0.36184857423795475,0.5309734513274337,0.6023981208346991,0.46839835916001404,21.10018375,0.4387755102040816,,0.259649,0.799353,34.0204,33.35714,120.0,98.0,,,,,,,,,
20212022,FLA,27.792611462611266,0.09660574412532637,0.1272845953002611,0.12958963282937366,0.3250539956803456,0.5345572354211663,0.5710304465965303,0.45010967921493705,23.020177083333333,0.6428571428571429,,,,,,,,,,,,,,,,
20212022,LAK,26.485067956993294,0.4290407358738502,0.1360052562417871,0.11639344262295082,0.30655737704918035,0.5245901639344263,0.5716159250585482,0.43928383397813087,21.645552083333335,0.5955056179775281,,,,,,,,,,,,,,,,
20212022,MIN,28.219595023804526,0.3361128928800513,0.12251443232841565,0.152832674571805,0.3544137022397892,0.5428194993412385,0.5970375693695853,0.4565490972205275,21.55330958333333,0.509090909090909,,0.202127,0.755173,32.40909,31.42045,117.0,88.0,,,,,,,,,
20212022,MTL,27.141887457087385,0.3131392604248623,0.0944138473642801,0.09388646288209607,0.25109170305676853,0.45633187772925765,0.509632674030311,0.4401593731542641,20.721468333333334,0.4430379746835443,,,,,,,,,,,,,,,,
20212022,NSH,26.91907339260582,0.43566726511071213,0.0353081986834231,0.12548015364916773,0.3495518565941101,0.5723431498079385,0.5809459026888604,0.41243030020551674,22.27780208333333,0.7790697674418605,,,,,,,,,,,,,,,,
20212022,NJD,25.144982376655488,0.599713055954089,0.055236728837876614,0.119281045751634,0.3088235294117647,0.511437908496732,0.5526960784313726,0.4503773625182752,21.527195,0.2857142857142857,,,,,,,,,,,,,,,,
20212022,NYI,29.630192958724287,0.2686246418338109,0.30802292263610315,0.10387323943661972,0.2975352112676056,0.5246478873239436,0.5379107981220657,0.411190153752341,20.911104583333334,0.6341463414634146,,,,,,,,,,,,,,,,
20212022,NYR,26.537917270466068,0.36033382425135,0.0859106529209622,0.12043010752688173,0.33763440860215055,0.5623655913978495,0.5942054958183991,0.4275303450374297,22.2875675,0.7058823529411765,,,,,,,,,,,,,,,,
20212022,OTT,25.72899944906645,0.49249463902787705,0.09506790564689063,0.11611785095320624,0.3119584055459272,0.5216637781629117,0.5721218123297847,0.46359592502967795,21.711524583333336,0.5365853658536586,,0.193415,0.803213,30.03658,33.41463,73.0,82.0,,,,,,,,,
20212022,PHI,27.11523490253538,0.3150579150579151,0.20463320463320464,0.11040339702760085,0.29723991507430997,0.5010615711252654,0.5583220742456412,0.47885766499260485,23.026279166666665,0.5365853658536586,,0.125523,0.757447,30.96341,33.96341,61.0,82.0,,,,,,,,,
20212022,PIT,29.67986751365113,0.07053072625698324,0.2534916201117318,0.12176165803108809,0.33678756476683935,0.5492227979274611,0.5396002960769799,0.42730622989760136,21.79852375,0.6404494382022472,,0.206642,0.831169,35.49438,31.97752,109.0,89.0,,,,,,,,,
20212022,STL,28.47033484136391,0.19607843137254902,0.1361344537815126,0.08930323846908735,0.25711481844946027,0.4759568204121688,0.5209457801766437,0.3908524751767317,22.57690125,0.4731182795698925,,,,,,,,,,,,,,,,
20212022,SJS,28.0125486011295,0.4318344039971449,0.22412562455389007,0.13693693693693693,0.35315315315315315,0.5837837837837838,0.5790881790881792,0.4408474534025626,22.93517666666667,0.4380952380952381,,,,,,,,,,,,,,,,
20212022,SEA,27.479806928665514,0.224834680382072,0.0,0.09541984732824428,0.27099236641221375,0.4675572519083969,0.4150763358778624,0.3784862261046189,20.404687083333336,0.6585365853658537,,0.145454,0.748879,29.02439,28.86585,60.0,82.0,,,,,,,,,
20212022,TBL,28.68677535003812,0.2753623188405797,0.24,0.13873473917869034,0.3607103218645949,0.564927857935627,0.5424425535413326,0.39361207234301143,22.26474208333333,0.819047619047619,,,,,,,,,,,,,,,,
20212022,TOR,28.115264026406983,0.1807875894988067,0.1718377088305489,0.11252446183953033,0.30039138943248533,0.538160469667319,0.5953033268101762,0.4752654001402572,21.71792291666667,0.6067415730337079,,0.258687,0.81648,34.28089,30.62921,121.0,89.0,,,,,,,,,
20212022,VAN,26.972674157476785,0.3102511880515954,0.06381534283774609,0.15517241379310345,0.3683385579937304,0.603448275862069,0.599656183638386,0.42708299142078987,21.69013,0.7439024390243902,,0.234817,0.748918,31.9756,31.85365,92.0,82.0,,,,,,,,,
20212022,VGK,27.6549250302968,0.3877551020408163,0.09414088215931533,0.09428571428571429,0.26,0.44,0.49344537815126066,0.41121071635601636,21.755776666666666,0.5365853658536586,,,,,,,,,,,,,,,,
20212022,WSH,29.87653101901004,0.168944099378882,0.20745341614906831,0.12276214833759591,0.32608695652173914,0.49744245524296676,0.5481914504932408,0.464145860185037,20.994389166666668,0.48863636363636365,,,,,,,,,,,,,,,,
20212022,WPG,27.484704208057416,0.28218465539661897,0.08842652795838751,0.11363636363636363,0.30844155844155846,0.5308441558441559,0.5712317985045259,0.45866598308459317,21.536631249999996,0.8048780487804879,,,,,,,,,,,,,,,,
20222023,ANA,27.624752086435404,0.3426323319027182,0.17024320457796852,0.12333965844402277,0.3301707779886148,0.5673624288425048,0.5648105738402145,0.4118659362727888,20.325212916666665,0.6341463414634146,,0.157205,0.721429,28.36585,39.10975,58.0,82.0,,,,,,,,,
20222023,ARI,25.21529601150728,0.47039199332777315,0.0,0.16929133858267717,0.3799212598425197,0.6200787401574803,0.6023622047244095,0.46109583763319106,18.52278833333333,0.5975609756097561,,0.189075,0.746082,25.84146,35.04878,70.0,82.0,,,,,,,,,
20222023,BOS,29.401720708818484,0.10825892857142858,0.21372767857142858,0.11335254562920269,0.2478386167146974,0.42363112391930835,0.5279378802433559,0.4387673249573467,22.8142875,0.6136363636363636,,0.238562,0.864687,33.16853,30.0337,141.0,89.0,,,,,,,,,
20222023,BUF,24.716447525246675,0.6305353602115004,0.0495703899537343,0.1203585147247119,0.3265044814340589,0.5825864276568502,0.503151777799665,0.29587225421277297,23.19947875,0.3902439024390244,,0.2342,0.730089,32.5,33.04878,91.0,82.0,,,,,,,,,
20222023,CGY,29.10350758665997,0.11928429423459244,0.32074221338634856,0.10354609929078014,0.27375886524822696,0.500709219858156,0.4546099290780141,0.34778384713986865,21.986875,0.7073170731707317,,,,,,,,,,,,,,,,
20222023,CAR,28.39255029558984,0.27370689655172414,0.19935344827586207,0.09316037735849056,0.267688679245283,0.4492924528301887,0.43994272237196763,0.36345699250338415,22.51836958333333,0.4329896907216495,,0.194078,0.843334,34.96907,26.44329,129.0,97.0,,,,,,,,,
20222023,CHI,26.91833289264108,0.3928847641144625,0.0843000773395205,0.09828009828009827,0.2800982800982801,0.5085995085995086,0.5336609336609337,0.4631390181170312,20.67171375,0.4634146341463415,,0.163793,0.761905,26.95121,33.63414,59.0,82.0,,,,,,,,,
20222023,COL,28.42897871846193,0.1711229946524064,0.23885918003565063,0.14549938347718866,0.3600493218249075,0.5696670776818742,0.6620455227113673,0.513763673646378,23.33453166666667,0.7666666666666667,,0.183035,0.751055,29.25609,35.41463,59.0,82.0,,,,,,,,,
20222023,CBJ,25.356491945136273,0.5331890331890332,0.007936507936507936,0.1383177570093458,0.31962616822429907,0.5233644859813084,0.5956386292834892,0.48580212298938963,21.564685416666666,0.48214285714285715,,,,,,,,,,,,,,,,
20222023,DAL,28.433984640840695,0.26444091149973503,0.24165341812400637,0.132429614181439,0.3305526590198123,0.5735140771637122,0.5279681215551912,0.35959914265039417,21.619846666666668,0.7920792079207921,,0.25974,0.832192,31.67326,29.78217,128.0,101.0,,,,,,,,,
20222023,DET,26.40867941155791,0.3441265060240964,0.07680722891566265,0.13982300884955753,0.3185840707964602,0.5469026548672566,0.46977535738597687,0.37074929052151395,20.545505833333333,0.6746987951807228,,0.211111,0.783133,28.19512,30.43902,80.0,82.0,,,,,,,,,
20222023,EDM,27.952831300281204,0.23789086450030655,0.11771919068056406,0.17927461139896372,0.44974093264248705,0.6549222797927461,0.599740932642487,0.4146426958616052,21.694668333333333,0.6382978723404256,,0.340764,0.767802,33.67021,31.38297,121.0,94.0,,,,,,,,,
20222023,FLA,27.719378944929574,0.2464065708418891,0.1735112936344969,0.1310344827586207,0.31231527093596056,0.5605911330049261,0.5583908045977011,0.4375913925423367,24.228028333333334,0.6504854368932039,,,,,,,,,,,,,,,,
20222023,LAK,27.11188045571995,0.4252013808975834,0.13981588032220943,0.0967741935483871,0.27956989247311825,0.4946236559139785,0.5152703106332139,0.40938888800580875,22.94818291666667,0.42528735632183906,,,,,,,,,,,,,,,,
20222023,MIN,28.621672334784392,0.23405466970387243,0.2522779043280182,0.10079575596816977,0.2838196286472148,0.48143236074270557,0.5970159151193635,0.48860303220444457,21.779789166666664,0.5227272727272727,,0.211678,0.803572,30.89772,31.15909,107.0,88.0,,,,,,,,,
20222023,MTL,26.144964537489088,0.3730263157894737,0.07434210526315789,0.10696920583468396,0.22690437601296595,0.3889789303079417,0.36652683763943195,0.321279954385449,21.73007833333333,0.5,,,,,,,,,,,,,,,,
20222023,NSH,27.772807952933032,0.25635103926096997,0.10931485758275597,0.10766423357664233,0.3102189781021898,0.5291970802919708,0.5239659367396592,0.4037046429547697,21.313675,0.7682926829268293,,,,,,,,,,,,,,,,
20222023,NJD,26.34859687567108,0.4590065828845003,0.03770197486535009,0.12790697674418605,0.3209302325581395,0.5616279069767441,0.5160206718346254,0.37109344509000897,20.398817916666665,0.5531914893617021,,,,,,,,,,,,,,,,
20222023,NYI,28.42799989748599,0.22964763061968407,0.23207776427703525,0.10738255033557047,0.27248322147651005,0.4778523489932886,0.5382155546782472,0.4633957307555294,20.718695416666666,0.75,,,,,,,,,,,,,,,,
20222023,NYR,27.311947086081258,0.3616887208569628,0.05040957781978576,0.11627906976744186,0.3292533659730722,0.5556915544675642,0.5507518796992481,0.39593404052139136,21.628237916666663,0.7303370786516854,,,,,,,,,,,,,,,,
20222023,OTT,25.838763907318103,0.597678916827853,0.1831076724693746,0.12295081967213115,0.3442622950819672,0.575136612021858,0.5857240437158471,0.42660877856045265,22.4624025,0.3950617283950617,,0.235294,0.800676,33.4878,31.36585,86.0,82.0,,,,,,,,,
20222023,PHI,26.648575192413166,0.35306553911205074,0.07892882311486962,0.10701754385964912,0.28771929824561404,0.5175438596491229,0.5602716468590832,0.4540359211496221,21.282421250000002,0.6585365853658537,,0.155555,0.746782,29.46341,31.52439,75.0,82.0,,,,,,,,,
20222023,PIT,31.089789347499472,0.1404494382022472,0.3771067415730337,0.13135593220338984,0.3516949152542373,0.5692090395480226,0.5472154963680387,0.38245726623901644,21.996598749999997,0.573170731707317,,0.217241,0.790875,34.36585,32.76829,91.0,82.0,,,,,,,,,
20222023,STL,28.174157532154943,0.25888324873096447,0.04568527918781726,0.11424100156494522,0.3208137715179969,0.5586854460093896,0.5468440271257171,0.4354438076382756,21.522089583333337,0.7317073170731707,,,,,,,,,,,,,,,,
20222023,SJS,28.169528709654823,0.2624113475177305,0.17163120567375886,0.16449511400651465,0.3762214983713355,0.6091205211726385,0.6340933767643866,0.5137741226825256,21.71535833333333,0.5,,,,,,,,,,,,,,,,
20222023,SEA,27.871276473973314,0.16696375519904932,0.10873440285204991,0.08457142857142858,0.24914285714285714,0.45257142857142857,0.40232967032967015,0.36174377089939935,21.466605416666667,0.5208333333333334,,0.190647,0.774908,30.26041,27.53125,114.0,96.0,,,,,,,,,
20222023,TBL,28.60434627076824,0.21574344023323616,0.32769679300291543,0.13048245614035087,0.3355263157894737,0.5625,0.5835455574419921,0.4138577124751466,21.547737083333335,0.75,,,,,,,,,,,,,,,,
20222023,TOR,29.115144049788064,0.09829059829059829,0.19444444444444445,0.12046908315565032,0.326226012793177,0.5309168443496801,0.6258503401360545,0.49533690410512654,21.201185833333334,0.5268817204301075,,0.258992,0.809353,32.10752,29.78494,121.0,93.0,,,,,,,,,
20222023,VAN,26.042243823927446,0.3644927536231884,0.05652173913043478,0.14488636363636365,0.3693181818181818,0.6178977272727273,0.6176313920454546,0.4543240603109797,21.698576666666668,0.3902439024390244,,0.227106,0.71605,29.7317,30.81707,83.0,82.0,,,,,,,,,
20222023,VGK,28.854514141833175,0.15335120643431635,0.14959785522788205,0.09507829977628636,0.2651006711409396,0.4843400447427293,0.47248322147651,0.3855246512968342,20.9789475,0.29770992366412213,,,,,,,,,,,,,,,,
20222023,WSH,29.260593775777515,0.2012987012987013,0.3400974025974026,0.13513513513513514,0.35135135135135137,0.5405405405405406,0.5318532818532817,0.42391340555976087,20.833314583333333,0.6829268292682927,,,,,,,,,,,,,,,,
20222023,WPG,27.928461041407495,0.25297432686286786,0.07827175954915466,0.11229946524064172,0.3074866310160428,0.5334224598930482,0.5410557184750733,0.41871380436464545,21.461885416666668,0.7931034482758621,,,,,,,,,,,,,,,,
20232024,ANA,26.983160748594138,0.36811254396248533,0.15123094958968347,0.12244897959183673,0.3183673469387755,0.5551020408163265,0.5458128078817732,0.4175422676148637,20.64730708333333,0.5365853658536586,,0.178723,0.724243,26.75609,32.51219,59.0,82.0,,,,,,,,,
20232024,ARI,23.342915811088297,1.0,0.0,0.11875,0.303125,0.5125,0.581439393939394,0.5067154062359052,,0.5853658536585366,,0.219917,0.763158,27.71951,31.68292,77.0,82.0,,,,,,,,,
20232024,BOS,27.308606026229207,0.1954507160909857,0.07834877843302443,0.15485564304461943,0.34120734908136485,0.5551181102362205,0.5869720830350751,0.44754809245182314,21.423410416666666,0.5789473684210527,,0.221014,0.829653,28.65263,30.75789,121.0,95.0,,,,,,,,,
20232024,BUF,23.71019648841073,0.6986721144024515,0.0,0.10120068610634649,0.29845626072041165,0.5437392795883362,0.5132933104631217,0.41021126931496266,22.296211666666668,0.6219512195121951,,0.165919,0.798354,30.90243,29.29268,84.0,82.0,,,,,,,,,
20232024,CGY,28.424146915255374,0.21307072515666964,0.18442256042972247,0.12234910277324633,0.3066884176182708,0.5513866231647635,0.5423862293975361,0.4143433735137467,20.84782166666667,0.5853658536585366,,,,,,,,,,,,,,,,
20232024,CAR,28.491892454542803,0.32598784194528874,0.21048632218844984,0.101,0.279,0.48,0.5052258064516129,0.3986032178749461,19.794878333333333,0.39805825242718446,,0.259649,0.850695,33.6129,25.74193,123.0,93.0,,,,,,,,,
20232024,CHI,25.908305992668716,0.4492131616595136,0.10586552217453506,0.1328976034858388,0.3311546840958606,0.5424836601307189,0.5390114379084967,0.3920856803298012,21.602846250000002,0.6463414634146342,,0.165957,0.757576,26.25609,32.69512,52.0,82.0,,,,,,,,,
20232024,COL,27.641202711234772,0.18389662027833,0.10139165009940358,0.15477386934673368,0.37889447236180906,0.5587939698492462,0.6048528356066045,0.4594197734824683,21.6585325,0.7849462365591398,,0.150943,0.762712,29.9756,34.41463,66.0,82.0,,,,,,,,,
20232024,CBJ,26.36102773451584,0.43924392439243926,0.0,0.10344827586206896,0.27413793103448275,0.4482758620689655,0.49601293103448274,0.44167324885764847,21.855345,0.5555555555555556,,,,,,,,,,,,,,,,
20232024,DAL,26.746876510906706,0.43086529884032115,0.15254237288135594,0.10333692142088267,0.271259418729817,0.5026910656620022,0.4315123789020452,0.29678757461326155,20.072537083333334,0.7128712871287128,,0.235087,0.800725,30.88118,28.40594,133.0,101.0,,,,,,,,,
20232024,DET,27.697324904889445,0.3096118299445471,0.18484288354898337,0.09822646657571624,0.2837653478854025,0.4897680763983629,0.385669375407794,0.25342094784025226,20.17544333333333,0.524390243902439,,0.230769,0.795834,28.96341,32.40243,91.0,82.0,,,,,,,,,
20232024,EDM,28.973661192144,0.2160919540229885,0.2222222222222222,0.15875912408759124,0.38777372262773724,0.6094890510948905,0.5755096904102692,0.38040834271365487,21.446372916666668,0.7476635514018691,,0.27044,0.82622,32.50467,27.42056,134.0,107.0,,,,,,,,,
20232024,FLA,26.970886787875784,0.12959866220735786,0.0,0.11434511434511435,0.33471933471933474,0.5457380457380457,0.5420460248046455,0.3748161271150712,19.41630125,0.7735849056603774,,,,,,,,,,,,,,,,
20232024,LAK,27.221527964174342,0.361236802413273,0.13046757164404224,0.10568031704095113,0.3011889035667107,0.5257595772787318,0.44004674321715265,0.334176183751431,20.387650833333332,0.632183908045977,,,,,,,,,,,,,,,,
20232024,MIN,28.0004102254912,0.25650224215246636,0.2538116591928251,0.1509433962264151,0.360062893081761,0.6037735849056604,0.5772066796790283,0.42755421788519477,22.87047875,0.524390243902439,,0.227106,0.745248,30.13414,29.71951,87.0,82.0,,,,,,,,,
20232024,MTL,25.532713454531144,0.5016666666666667,0.05,0.12459546925566344,0.3300970873786408,0.5469255663430421,0.5336673974318822,0.40479322295354825,22.34040333333333,0.6557377049180327,,,,,,,,,,,,,,,,
20232024,NSH,29.86569322781378,0.11209179170344219,0.3627537511032657,0.13003901170351106,0.3472041612483745,0.5500650195058517,0.505268822025918,0.3630751872545508,20.362582916666668,0.7954545454545454,,,,,,,,,,,,,,,,
20232024,NJD,24.68675558984137,0.5118043844856661,0.1239460370994941,0.12116788321167883,0.327007299270073,0.5401459854014599,0.5589872262773723,0.4333277090450711,20.946302083333332,0.25384615384615383,,,,,,,,,,,,,,,,
20232024,NYI,27.841527313013614,0.3361934477379095,0.1934477379095164,0.1221264367816092,0.3290229885057471,0.5718390804597702,0.5214490968801313,0.3667591746826111,21.725279999999998,0.6436781609195402,,,,,,,,,,,,,,,,
20232024,NYR,27.253565556383165,0.3803009575923393,0.06703146374829001,0.14453961456102785,0.3426124197002141,0.5985010706638115,0.6003904773900997,0.4570820100213022,21.424664583333332,0.7244897959183674,,,,,,,,,,,,,,,,
20232024,OTT,25.63964893406896,0.5081029551954243,0.12392755004766444,0.11616954474097331,0.32967032967032966,0.554160125588697,0.5600732600732599,0.43189221026376035,22.417850416666667,0.5975609756097561,,0.180212,0.751021,31.7317,29.65853,78.0,82.0,,,,,,,,,
20232024,PHI,26.108387129948284,0.5582870737509913,0.047581284694686754,0.10625,0.271875,0.4828125,0.5044791666666666,0.3666565125110737,20.749135416666668,0.5975609756097561,,0.122047,0.834025,33.02439,27.13414,87.0,82.0,,,,,,,,,
20232024,PIT,31.805215882473465,0.031073446327683617,0.4576271186440678,0.14177978883861236,0.3273001508295626,0.5716440422322775,0.5515513897866837,0.4113151708384346,22.503924583333333,0.5853658536585366,,0.152671,0.806585,32.7439,30.2317,88.0,82.0,,,,,,,,,
20232024,STL,28.75427766279387,0.24871355060034306,0.20668953687821612,0.13629160063391443,0.34231378763866877,0.5435816164817749,0.5264319673986868,0.4030623270464042,22.536458333333332,0.6707317073170732,,,,,,,,,,,,,,,,
20232024,SJS,26.993579478411963,0.35376344086021505,0.14193548387096774,0.14285714285714285,0.3547619047619048,0.5142857142857142,0.5373737373737375,0.4437205982255257,20.433826666666665,0.7454545454545455,,,,,,,,,,,,,,,,
20232024,SEA,28.43239063790389,0.22705314009661837,0.15265700483091788,0.11252268602540835,0.3030852994555354,0.5245009074410163,0.544283121597096,0.446750927828687,19.334752499999997,0.5609756097560976,,0.206611,0.788289,28.62195,29.15853,81.0,82.0,,,,,,,,,
20232024,TBL,28.30480740371425,0.0,0.15735567970204842,0.175990675990676,0.3881118881118881,0.634032634032634,0.6182419730806827,0.40664125639523574,20.069039166666666,0.6551724137931034,,,,,,,,,,,,,,,,
20232024,TOR,27.36824454063429,0.2938230383973289,0.1669449081803005,0.13230035756853398,0.3575685339690107,0.5709177592371871,0.5734132896305124,0.38477175802809205,20.314560833333335,0.5056179775280899,,0.223938,0.760785,32.42696,29.65168,108.0,89.0,,,,,,,,,
20232024,VAN,27.309633298321007,0.27057079318013344,0.06597479614529281,0.13387660069848661,0.36321303841676367,0.580908032596042,0.5491019457841342,0.38139963877652217,21.0369025,0.5473684210526316,,0.215753,0.793919,27.34736,28.37894,123.0,95.0,,,,,,,,,
20232024,VGK,27.66203930441427,0.21828665568369027,0.07331136738056013,0.09101941747572816,0.25485436893203883,0.44538834951456313,0.49514563106796117,0.38056511391321735,22.23453208333333,0.5168539325842697,,,,,,,,,,,,,,,,
20232024,WSH,28.96261502080668,0.3175182481751825,0.36222627737226276,0.13218390804597702,0.36015325670498083,0.5574712643678161,0.5494781344959703,0.4530183144938329,21.639875416666666,0.6046511627906976,,,,,,,,,,,,,,,,
20232024,WPG,28.052425310952934,0.28256374913852517,0.04548587181254307,0.09017341040462427,0.2508670520231214,0.4554913294797688,0.4512138728323698,0.3492807629991128,20.902669166666666,0.7471264367816092,,,,,,,,,,,,,,,,
